order_number	stage_type	from	to	material_code	quantity	start_date	end_date	lead_time	price		
3000006738	DIST	02W	02	CC-F11	750	2020-01-10	2020-01-10	0			
3000006739	DIST	02W	02	CC-F11	205	2020-01-13	2020-01-13	0			
3000006740	DIST	02W	02	CC-F11	0	2020-01-14	2020-01-14	0			
3000006741	DIST	02W	02	CC-F11	0	2020-01-15	2020-01-15	0			
3000006742	DIST	02W	02	CC-F11	0	2020-01-16	2020-01-16	0			
3000006743	DIST	02W	02	CC-F11	0	2020-01-17	2020-01-17	0			
3000006744	DIST	02W	02	CC-F11	0	2020-01-20	2020-01-20	0			
3000006745	DIST	02W	02	CC-F11	750	2020-01-21	2020-01-21	0			
3000006746	DIST	02W	02	CC-F11	750	2020-01-22	2020-01-22	0			
3000006747	DIST	02W	02	CC-F11	750	2020-01-23	2020-01-23	0			
3000006748	DIST	02W	02	CC-F11	750	2020-01-24	2020-01-24	0			
3000006749	DIST	02W	02	CC-F11	750	2020-01-28	2020-01-28	0			
3000006750	DIST	02W	02	CC-F11	750	2020-01-29	2020-01-29	0			
3000006751	DIST	02W	02	CC-F11	750	2020-01-30	2020-01-30	0			
3000006752	DIST	02W	02	CC-F11	477	2020-01-31	2020-01-31	0			
3000006753	DIST	02W	02	CC-F11	750	2020-02-03	2020-02-03	0			
3000006754	DIST	02W	02	CC-F11	750	2020-02-04	2020-02-04	0			
3000006755	DIST	02W	02	CC-F11	750	2020-02-05	2020-02-05	0			
3000006756	DIST	02W	02	CC-F11	750	2020-02-06	2020-02-06	0			
3000006757	DIST	02W	02	CC-F11	750	2020-02-07	2020-02-07	0			
3000006758	DIST	02W	02	CC-F11	750	2020-02-10	2020-02-10	0			
3000006759	DIST	02W	02	CC-F11	750	2020-02-11	2020-02-11	0			
3000006760	DIST	02W	02	CC-F11	750	2020-02-12	2020-02-12	0			
3000006761	DIST	02W	02	CC-F11	0	2020-02-13	2020-02-13	0			
3000006762	DIST	02W	02	CC-F11	750	2020-02-14	2020-02-14	0			
3000006763	DIST	02W	02	CC-F11	750	2020-02-17	2020-02-17	0			
3000006764	DIST	02W	02	CC-F11	750	2020-02-18	2020-02-18	0			
3000006765	DIST	02W	02	CC-F11	750	2020-02-19	2020-02-19	0			
3000006766	DIST	02W	02	CC-F11	750	2020-02-20	2020-02-20	0			
3000006767	DIST	02W	02	CC-F11	750	2020-02-21	2020-02-21	0			
3000006768	DIST	02W	02	CC-F11	750	2020-02-24	2020-02-24	0			
3000006769	DIST	02W	02	CC-F11	750	2020-02-25	2020-02-25	0			
3000006770	DIST	02W	02	CC-F11	750	2020-02-26	2020-02-26	0			
3000006771	DIST	02W	02	CC-F11	750	2020-02-27	2020-02-27	0			
3000006772	DIST	02W	02	CC-F11	750	2020-02-28	2020-02-28	0			
3000006773	DIST	02W	02	CC-F11	750	2020-03-02	2020-03-02	0			
3000006774	DIST	02W	02	CC-F11	750	2020-03-03	2020-03-03	0			
3000006775	DIST	02W	02	CC-F11	750	2020-03-04	2020-03-04	0			
3000006776	DIST	02W	02	CC-F11	750	2020-03-05	2020-03-05	0			
3000006777	DIST	02W	02	CC-F11	750	2020-03-06	2020-03-06	0			
3000006778	DIST	02W	02	CC-F11	273	2020-03-10	2020-03-10	0			
3000006779	DIST	02W	02	CC-F11	750	2020-03-11	2020-03-11	0			
3000006780	DIST	02W	02	CC-F11	750	2020-03-12	2020-03-12	0			
3000006781	DIST	02W	02	CC-F11	750	2020-03-13	2020-03-13	0			
3000006782	DIST	02W	02	CC-F11	750	2020-03-16	2020-03-16	0			
3000006783	DIST	02W	02	CC-F11	750	2020-03-17	2020-03-17	0			
3000006784	DIST	02W	02	CC-F11	750	2020-03-18	2020-03-18	0			
3000006785	DIST	02W	02	CC-F11	750	2020-03-19	2020-03-19	0			
3000006786	DIST	02W	02	CC-F11	750	2020-03-20	2020-03-20	0			
3000006787	DIST	02W	02	CC-F11	272	2020-03-23	2020-03-23	0			
3000006788	DIST	02W	02	CC-F11	0	2020-03-24	2020-03-24	0			
3000006789	DIST	02W	02	CC-F11	0	2020-03-25	2020-03-25	0			
3000006790	DIST	02W	02	CC-F11	0	2020-03-26	2020-03-26	0			
3000006791	DIST	02W	02	CC-F11	0	2020-03-27	2020-03-27	0			
3000006792	DIST	02W	02	CC-F11	0	2020-03-30	2020-03-30	0			
3000006793	DIST	02W	02	CC-F11	0	2020-03-31	2020-03-31	0			
3000006794	DIST	02W	02	CC-F11	0	2020-04-01	2020-04-01	0			
3000006795	DIST	02W	02	CC-F11	0	2020-04-02	2020-04-02	0			
3000006796	DIST	02W	02	CC-F11	750	2020-04-03	2020-04-03	0			
3000006797	DIST	02W	02	CC-F11	750	2020-04-06	2020-04-06	0			
3000006798	DIST	02W	02	CC-F11	750	2020-04-07	2020-04-07	0			
3000006799	DIST	02W	02	CC-F11	750	2020-04-08	2020-04-08	0			
3000006800	DIST	02W	02	CC-F11	750	2020-04-09	2020-04-09	0			
3000006801	DIST	02W	02	CC-F11	750	2020-04-14	2020-04-14	0			
3000006802	DIST	02W	02	CC-F11	750	2020-04-15	2020-04-15	0			
3000006803	DIST	02W	02	CC-F11	750	2020-04-16	2020-04-16	0			
3000006804	DIST	02W	02	CC-F11	750	2020-04-17	2020-04-17	0			
3000006805	DIST	02W	02	CC-F11	750	2020-04-20	2020-04-20	0			
3000006806	DIST	02W	02	CC-F11	750	2020-04-21	2020-04-21	0			
3000006807	DIST	02W	02	CC-F11	750	2020-04-22	2020-04-22	0			
3000006808	DIST	02W	02	CC-F11	750	2020-04-23	2020-04-23	0			
3000006809	DIST	02W	02	CC-F11	750	2020-04-24	2020-04-24	0			
3000006810	DIST	02W	02	CC-F11	750	2020-04-27	2020-04-27	0			
3000006811	DIST	02W	02	CC-F11	750	2020-04-28	2020-04-28	0			
3000006812	DIST	02W	02	CC-F11	545	2020-04-29	2020-04-29	0			
3000006813	DIST	02W	02	CC-F11	750	2020-04-30	2020-04-30	0			
3000006814	DIST	02W	02	CC-F11	750	2020-05-01	2020-05-01	0			
3000006815	DIST	02W	02	CC-F11	750	2020-05-04	2020-05-04	0			
3000006816	DIST	02W	02	CC-F11	750	2020-05-05	2020-05-05	0			
3000006817	DIST	02W	02	CC-F11	750	2020-05-06	2020-05-06	0			
3000006818	DIST	02W	02	CC-F11	750	2020-05-07	2020-05-07	0			
3000006819	DIST	02W	02	CC-F11	750	2020-05-08	2020-05-08	0			
3000006820	DIST	02W	02	CC-F11	0	2020-05-11	2020-05-11	0			
3000006821	DIST	02W	02	CC-F12	0	2019-07-02	2019-07-02	0			
3000006822	DIST	02W	02	CC-F12	0	2019-07-03	2019-07-03	0			
3000006823	DIST	02W	02	CC-F12	0	2019-07-04	2019-07-04	0			
3000006824	DIST	02W	02	CC-F12	0	2019-07-05	2019-07-05	0			
3000006825	DIST	02W	02	CC-F12	0	2019-07-08	2019-07-08	0			
3000006826	DIST	02W	02	CC-F12	0	2019-07-09	2019-07-09	0			
3000006827	DIST	02W	02	CC-F12	0	2019-07-10	2019-07-10	0			
3000006828	DIST	02W	02	CC-F12	0	2019-07-11	2019-07-11	0			
3000006829	DIST	02W	02	CC-F12	0	2019-07-12	2019-07-12	0			
3000006830	DIST	02W	02	CC-F12	0	2019-07-15	2019-07-15	0			
3000006831	DIST	02W	02	CC-F12	0	2019-07-16	2019-07-16	0			
3000006832	DIST	02W	02	CC-F12	0	2019-07-17	2019-07-17	0			
3000006833	DIST	02W	02	CC-F12	0	2019-07-18	2019-07-18	0			
3000006834	DIST	02W	02	CC-F12	333	2019-07-19	2019-07-19	0			
3000006835	DIST	02W	02	CC-F12	750	2019-07-22	2019-07-22	0			
3000006836	DIST	02W	02	CC-F12	750	2019-07-23	2019-07-23	0			
3000006837	DIST	02W	02	CC-F12	750	2019-07-24	2019-07-24	0			
3000006838	DIST	02W	02	CC-F12	750	2019-07-25	2019-07-25	0			
3000006839	DIST	02W	02	CC-F12	750	2019-07-26	2019-07-26	0			
3000006840	DIST	02W	02	CC-F12	750	2019-07-29	2019-07-29	0			
3000006841	DIST	02W	02	CC-F12	750	2019-07-30	2019-07-30	0			
3000006842	DIST	02W	02	CC-F12	750	2019-07-31	2019-07-31	0			
3000006843	DIST	02W	02	CC-F12	750	2019-08-01	2019-08-01	0			
3000006844	DIST	02W	02	CC-F12	750	2019-08-02	2019-08-02	0			
3000006845	DIST	02W	02	CC-F12	750	2019-08-05	2019-08-05	0			
3000006846	DIST	02W	02	CC-F12	750	2019-08-06	2019-08-06	0			
3000006847	DIST	02W	02	CC-F12	750	2019-08-07	2019-08-07	0			
3000006848	DIST	02W	02	CC-F12	750	2019-08-08	2019-08-08	0			
3000006849	DIST	02W	02	CC-F12	750	2019-08-09	2019-08-09	0			
3000006850	DIST	02W	02	CC-F12	750	2019-08-12	2019-08-12	0			
3000006851	DIST	02W	02	CC-F12	750	2019-08-13	2019-08-13	0			
3000006852	DIST	02W	02	CC-F12	750	2019-08-14	2019-08-14	0			
3000006853	DIST	02W	02	CC-F12	750	2019-08-15	2019-08-15	0			
3000006854	DIST	02W	02	CC-F12	416	2019-08-16	2019-08-16	0			
3000006855	DIST	02W	02	CC-F12	0	2019-08-19	2019-08-19	0			
3000006856	DIST	02W	02	CC-F12	750	2019-08-20	2019-08-20	0			
3000006857	DIST	02W	02	CC-F12	750	2019-08-21	2019-08-21	0			
3000006858	DIST	02W	02	CC-F12	750	2019-08-22	2019-08-22	0			
3000006859	DIST	02W	02	CC-F12	750	2019-08-23	2019-08-23	0			
3000006860	DIST	02W	02	CC-F12	750	2019-08-26	2019-08-26	0			
3000006861	DIST	02W	02	CC-F12	750	2019-08-27	2019-08-27	0			
3000006862	DIST	02W	02	CC-F12	750	2019-08-28	2019-08-28	0			
3000006863	DIST	02W	02	CC-F12	750	2019-08-29	2019-08-29	0			
3000006864	DIST	02W	02	CC-F12	750	2019-08-30	2019-08-30	0			
3000006865	DIST	02W	02	CC-F12	750	2019-09-02	2019-09-02	0			
3000006866	DIST	02W	02	CC-F12	750	2019-09-03	2019-09-03	0			
3000006867	DIST	02W	02	CC-F12	750	2019-09-04	2019-09-04	0			
3000006868	DIST	02W	02	CC-F12	750	2019-09-05	2019-09-05	0			
3000006869	DIST	02W	02	CC-F12	750	2019-09-06	2019-09-06	0			
3000006870	DIST	02W	02	CC-F12	750	2019-09-09	2019-09-09	0			
3000006871	DIST	02W	02	CC-F12	750	2019-09-10	2019-09-10	0			
3000006872	DIST	02W	02	CC-F12	667	2019-09-11	2019-09-11	0			
3000006873	DIST	02W	02	CC-F12	0	2019-09-12	2019-09-12	0			
3000006874	DIST	02W	02	CC-F12	0	2019-09-13	2019-09-13	0			
3000006875	DIST	02W	02	CC-F12	0	2019-09-16	2019-09-16	0			
3000006876	DIST	02W	02	CC-F12	0	2019-09-17	2019-09-17	0			
3000006877	DIST	02W	02	CC-F12	0	2019-09-18	2019-09-18	0			
3000006878	DIST	02W	02	CC-F12	0	2019-09-19	2019-09-19	0			
3000006879	DIST	02W	02	CC-F12	0	2019-09-20	2019-09-20	0			
3000006880	DIST	02W	02	CC-F12	0	2019-09-23	2019-09-23	0			
3000006881	DIST	02W	02	CC-F12	750	2019-09-24	2019-09-24	0			
3000006882	DIST	02W	02	CC-F12	750	2019-09-25	2019-09-25	0			
3000006883	DIST	02W	02	CC-F12	750	2019-09-26	2019-09-26	0			
3000006884	DIST	02W	02	CC-F12	750	2019-09-27	2019-09-27	0			
3000006885	DIST	02W	02	CC-F12	750	2019-09-30	2019-09-30	0			
3000006886	DIST	02W	02	CC-F12	750	2019-10-01	2019-10-01	0			
3000006887	DIST	02W	02	CC-F12	750	2019-10-02	2019-10-02	0			
3000006888	DIST	02W	02	CC-F12	750	2019-10-03	2019-10-03	0			
3000006889	DIST	02W	02	CC-F12	333	2019-10-04	2019-10-04	0			
3000006890	DIST	02W	02	CC-F12	0	2019-10-07	2019-10-07	0			
3000006891	DIST	02W	02	CC-F12	0	2019-10-08	2019-10-08	0			
3000006892	DIST	02W	02	CC-F12	0	2019-10-09	2019-10-09	0			
3000006893	DIST	02W	02	CC-F12	0	2019-10-10	2019-10-10	0			
3000006894	DIST	02W	02	CC-F12	0	2019-10-11	2019-10-11	0			
3000006895	DIST	02W	02	CC-F12	0	2019-10-14	2019-10-14	0			
3000006896	DIST	02W	02	CC-F12	0	2019-10-15	2019-10-15	0			
3000006897	DIST	02W	02	CC-F12	0	2019-10-16	2019-10-16	0			
3000006898	DIST	02W	02	CC-F12	0	2019-10-17	2019-10-17	0			
3000006899	DIST	02W	02	CC-F12	0	2019-10-18	2019-10-18	0			
3000006900	DIST	02W	02	CC-F12	0	2019-10-21	2019-10-21	0			
3000006901	DIST	02W	02	CC-F12	0	2019-10-22	2019-10-22	0			
3000006902	DIST	02W	02	CC-F12	0	2019-10-23	2019-10-23	0			
3000006903	DIST	02W	02	CC-F12	0	2019-10-24	2019-10-24	0			
3000006904	DIST	02W	02	CC-F12	0	2019-10-25	2019-10-25	0			
3000006905	DIST	02W	02	CC-F12	0	2019-10-28	2019-10-28	0			
3000006906	DIST	02W	02	CC-F12	0	2019-10-29	2019-10-29	0			
3000006907	DIST	02W	02	CC-F12	0	2019-10-30	2019-10-30	0			
3000006908	DIST	02W	02	CC-F12	750	2019-10-31	2019-10-31	0			
3000006909	DIST	02W	02	CC-F12	750	2019-11-01	2019-11-01	0			
3000006910	DIST	02W	02	CC-F12	750	2019-11-04	2019-11-04	0			
3000006911	DIST	02W	02	CC-F12	750	2019-11-05	2019-11-05	0			
3000006912	DIST	02W	02	CC-F12	750	2019-11-06	2019-11-06	0			
3000006913	DIST	02W	02	CC-F12	750	2019-11-07	2019-11-07	0			
3000006914	DIST	02W	02	CC-F12	750	2019-11-08	2019-11-08	0			
3000006915	DIST	02W	02	CC-F12	750	2019-11-11	2019-11-11	0			
3000006916	DIST	02W	02	CC-F12	750	2019-11-12	2019-11-12	0			
3000006917	DIST	02W	02	CC-F12	750	2019-11-13	2019-11-13	0			
3000006918	DIST	02W	02	CC-F12	750	2019-11-14	2019-11-14	0			
3000006919	DIST	02W	02	CC-F12	750	2019-11-15	2019-11-15	0			
3000006920	DIST	02W	02	CC-F12	750	2019-11-18	2019-11-18	0			
3000006921	DIST	02W	02	CC-F12	750	2019-11-19	2019-11-19	0			
3000006922	DIST	02W	02	CC-F12	750	2019-11-20	2019-11-20	0			
3000006923	DIST	02W	02	CC-F12	750	2019-11-21	2019-11-21	0			
3000006924	DIST	02W	02	CC-F12	750	2019-11-22	2019-11-22	0			
3000006925	DIST	02W	02	CC-F12	750	2019-11-25	2019-11-25	0			
3000006926	DIST	02W	02	CC-F12	750	2019-11-26	2019-11-26	0			
3000006927	DIST	02W	02	CC-F12	529	2019-11-27	2019-11-27	0			
3000006928	DIST	02W	02	CC-F12	0	2019-11-28	2019-11-28	0			
3000006929	DIST	02W	02	CC-F12	0	2019-11-29	2019-11-29	0			
3000006930	DIST	02W	02	CC-F12	0	2019-12-02	2019-12-02	0			
3000006931	DIST	02W	02	CC-F12	0	2019-12-03	2019-12-03	0			
3000006932	DIST	02W	02	CC-F12	0	2019-12-04	2019-12-04	0			
3000006933	DIST	02W	02	CC-F12	0	2019-12-05	2019-12-05	0			
3000006934	DIST	02W	02	CC-F12	750	2019-12-06	2019-12-06	0			
3000006935	DIST	02W	02	CC-F12	750	2019-12-09	2019-12-09	0			
3000006936	DIST	02W	02	CC-F12	750	2019-12-10	2019-12-10	0			
3000006937	DIST	02W	02	CC-F12	750	2019-12-11	2019-12-11	0			
3000006938	DIST	02W	02	CC-F12	750	2019-12-12	2019-12-12	0			
3000006939	DIST	02W	02	CC-F12	750	2019-12-13	2019-12-13	0			
3000006940	DIST	02W	02	CC-F12	750	2019-12-16	2019-12-16	0			
3000006941	DIST	02W	02	CC-F12	750	2019-12-17	2019-12-17	0			
3000006942	DIST	02W	02	CC-F12	545	2019-12-18	2019-12-18	0			
3000006943	DIST	02W	02	CC-F12	0	2019-12-19	2019-12-19	0			
3000006944	DIST	02W	02	CC-F12	0	2019-12-20	2019-12-20	0			
3000006945	DIST	02W	02	CC-F12	0	2019-12-23	2019-12-23	0			
3000006946	DIST	02W	02	CC-F12	0	2019-12-24	2019-12-24	0			
3000006947	DIST	02W	02	CC-F12	0	2019-12-25	2019-12-25	0			
3000006948	DIST	02W	02	CC-F12	0	2019-12-26	2019-12-26	0			
3000006949	DIST	02W	02	CC-F12	0	2019-12-27	2019-12-27	0			
3000006950	DIST	02W	02	CC-F12	0	2019-12-30	2019-12-30	0			
3000006951	DIST	02W	02	CC-F12	0	2019-12-31	2019-12-31	0			
3000006952	DIST	02W	02	CC-F12	0	2020-01-02	2020-01-02	0			
3000006953	DIST	02W	02	CC-F12	0	2020-01-03	2020-01-03	0			
3000006954	DIST	02W	02	CC-F12	750	2020-01-06	2020-01-06	0			
3000006955	DIST	02W	02	CC-F12	750	2020-01-07	2020-01-07	0			
3000006956	DIST	02W	02	CC-F12	750	2020-01-08	2020-01-08	0			
3000006957	DIST	02W	02	CC-F12	750	2020-01-09	2020-01-09	0			
3000006958	DIST	02W	02	CC-F12	750	2020-01-10	2020-01-10	0			
3000006959	DIST	02W	02	CC-F12	750	2020-01-13	2020-01-13	0			
3000006960	DIST	02W	02	CC-F12	750	2020-01-14	2020-01-14	0			
3000006961	DIST	02W	02	CC-F12	477	2020-01-15	2020-01-15	0			
3000006962	DIST	02W	02	CC-F12	0	2020-01-16	2020-01-16	0			
3000006963	DIST	02W	02	CC-F12	0	2020-01-17	2020-01-17	0			
3000006964	DIST	02W	02	CC-F12	750	2020-01-20	2020-01-20	0			
3000006965	DIST	02W	02	CC-F12	750	2020-01-21	2020-01-21	0			
3000006966	DIST	02W	02	CC-F12	750	2020-01-22	2020-01-22	0			
3000006967	DIST	02W	02	CC-F12	750	2020-01-23	2020-01-23	0			
3000006968	DIST	02W	02	CC-F12	750	2020-01-24	2020-01-24	0			
3000006969	DIST	02W	02	CC-F12	750	2020-01-28	2020-01-28	0			
3000006970	DIST	02W	02	CC-F12	750	2020-01-29	2020-01-29	0			
3000006971	DIST	02W	02	CC-F12	477	2020-01-30	2020-01-30	0			
3000006972	DIST	02W	02	CC-F12	0	2020-01-31	2020-01-31	0			
3000006973	DIST	02W	02	CC-F12	0	2020-02-03	2020-02-03	0			
3000006974	DIST	02W	02	CC-F12	0	2020-02-04	2020-02-04	0			
3000006975	DIST	02W	02	CC-F12	0	2020-02-05	2020-02-05	0			
3000006976	DIST	02W	02	CC-F12	0	2020-02-06	2020-02-06	0			
3000006977	DIST	02W	02	CC-F12	0	2020-02-07	2020-02-07	0			
3000006978	DIST	02W	02	CC-F12	0	2020-02-10	2020-02-10	0			
3000006979	DIST	02W	02	CC-F12	0	2020-02-11	2020-02-11	0			
3000006980	DIST	02W	02	CC-F12	0	2020-02-12	2020-02-12	0			
3000006981	DIST	02W	02	CC-F12	0	2020-02-13	2020-02-13	0			
3000006982	DIST	02W	02	CC-F12	0	2020-02-14	2020-02-14	0			
3000006983	DIST	02W	02	CC-F12	0	2020-02-17	2020-02-17	0			
3000006984	DIST	02W	02	CC-F12	0	2020-02-18	2020-02-18	0			
3000006985	DIST	02W	02	CC-F12	0	2020-02-19	2020-02-19	0			
3000006986	DIST	02W	02	CC-F12	0	2020-02-20	2020-02-20	0			
3000006987	DIST	02W	02	CC-F12	0	2020-02-21	2020-02-21	0			
3000006988	DIST	02W	02	CC-F12	0	2020-02-24	2020-02-24	0			
3000006989	DIST	02W	02	CC-F12	0	2020-02-25	2020-02-25	0			
3000006990	DIST	02W	02	CC-F12	0	2020-02-26	2020-02-26	0			
3000006991	DIST	02W	02	CC-F12	0	2020-02-27	2020-02-27	0			
3000006992	DIST	02W	02	CC-F12	0	2020-02-28	2020-02-28	0			
3000006993	DIST	02W	02	CC-F12	0	2020-03-02	2020-03-02	0			
3000006994	DIST	02W	02	CC-F12	0	2020-03-03	2020-03-03	0			
3000006995	DIST	02W	02	CC-F12	0	2020-03-04	2020-03-04	0			
3000006996	DIST	02W	02	CC-F12	0	2020-03-05	2020-03-05	0			
3000006997	DIST	02W	02	CC-F12	0	2020-03-06	2020-03-06	0			
3000006998	DIST	02W	02	CC-F12	0	2020-03-10	2020-03-10	0			
3000006999	DIST	02W	02	CC-F12	0	2020-03-11	2020-03-11	0			
3000007000	DIST	02W	02	CC-F12	750	2020-03-12	2020-03-12	0			
3000007001	DIST	02W	02	CC-F12	750	2020-03-13	2020-03-13	0			
3000007002	DIST	02W	02	CC-F12	750	2020-03-16	2020-03-16	0			
3000007003	DIST	02W	02	CC-F12	750	2020-03-17	2020-03-17	0			
3000007004	DIST	02W	02	CC-F12	750	2020-03-18	2020-03-18	0			
3000007005	DIST	02W	02	CC-F12	750	2020-03-19	2020-03-19	0			
3000007006	DIST	02W	02	CC-F12	750	2020-03-20	2020-03-20	0			
3000007007	DIST	02W	02	CC-F12	750	2020-03-23	2020-03-23	0			
3000007008	DIST	02W	02	CC-F12	273	2020-03-24	2020-03-24	0			
3000007009	DIST	02W	02	CC-F12	0	2020-03-25	2020-03-25	0			
3000007010	DIST	02W	02	CC-F12	0	2020-03-26	2020-03-26	0			
3000007011	DIST	02W	02	CC-F12	0	2020-03-27	2020-03-27	0			
3000007012	DIST	02W	02	CC-F12	0	2020-03-30	2020-03-30	0			
3000007013	DIST	02W	02	CC-F12	0	2020-03-31	2020-03-31	0			
3000007014	DIST	02W	02	CC-F12	0	2020-04-01	2020-04-01	0			
3000007015	DIST	02W	02	CC-F12	0	2020-04-02	2020-04-02	0			
3000007016	DIST	02W	02	CC-F12	0	2020-04-03	2020-04-03	0			
3000007017	DIST	02W	02	CC-F12	0	2020-04-06	2020-04-06	0			
3000007018	DIST	02W	02	CC-F12	0	2020-04-07	2020-04-07	0			
3000007019	DIST	02W	02	CC-F12	0	2020-04-08	2020-04-08	0			
3000007020	DIST	02W	02	CC-F12	0	2020-04-09	2020-04-09	0			
3000007021	DIST	02W	02	CC-F12	0	2020-04-14	2020-04-14	0			
3000007022	DIST	02W	02	CC-F12	355	2020-04-15	2020-04-15	0			
3000007023	DIST	02W	02	CC-F12	750	2020-04-16	2020-04-16	0			
3000007024	DIST	02W	02	CC-F12	750	2020-04-17	2020-04-17	0			
3000007025	DIST	02W	02	CC-F12	750	2020-04-20	2020-04-20	0			
3000007026	DIST	02W	02	CC-F12	750	2020-04-21	2020-04-21	0			
3000007027	DIST	02W	02	CC-F12	750	2020-04-22	2020-04-22	0			
3000007028	DIST	02W	02	CC-F12	750	2020-04-23	2020-04-23	0			
3000007029	DIST	02W	02	CC-F12	750	2020-04-24	2020-04-24	0			
3000007030	DIST	02W	02	CC-F12	667	2020-04-27	2020-04-27	0			
3000007031	DIST	02W	02	CC-F12	0	2020-04-28	2020-04-28	0			
3000007032	DIST	02W	02	CC-F12	0	2020-04-29	2020-04-29	0			
3000007033	DIST	02W	02	CC-F12	0	2020-04-30	2020-04-30	0			
3000007034	DIST	02W	02	CC-F12	750	2020-05-01	2020-05-01	0			
3000007035	DIST	02W	02	CC-F12	750	2020-05-04	2020-05-04	0			
3000007036	DIST	02W	02	CC-F12	750	2020-05-05	2020-05-05	0			
3000007037	DIST	02W	02	CC-F12	750	2020-05-06	2020-05-06	0			
3000007038	DIST	02W	02	CC-F12	750	2020-05-07	2020-05-07	0			
3000007039	DIST	02W	02	CC-F12	750	2020-05-08	2020-05-08	0			
3000007040	DIST	02W	02	CC-F12	0	2020-05-11	2020-05-11	0			
3000007041	DIST	02W	02	CC-F13	0	2019-07-02	2019-07-02	0			
3000007042	DIST	02W	02	CC-F13	0	2019-07-03	2019-07-03	0			
3000007043	DIST	02W	02	CC-F13	0	2019-07-04	2019-07-04	0			
3000007044	DIST	02W	02	CC-F13	0	2019-07-05	2019-07-05	0			
3000007045	DIST	02W	02	CC-F13	0	2019-07-08	2019-07-08	0			
3000007046	DIST	02W	02	CC-F13	0	2019-07-09	2019-07-09	0			
3000007047	DIST	02W	02	CC-F13	0	2019-07-10	2019-07-10	0			
3000007048	DIST	02W	02	CC-F13	0	2019-07-11	2019-07-11	0			
3000007049	DIST	02W	02	CC-F13	0	2019-07-12	2019-07-12	0			
3000007050	DIST	02W	02	CC-F13	0	2019-07-15	2019-07-15	0			
3000007051	DIST	02W	02	CC-F13	0	2019-07-16	2019-07-16	0			
3000007052	DIST	02W	02	CC-F13	0	2019-07-17	2019-07-17	0			
3000007053	DIST	02W	02	CC-F13	0	2019-07-18	2019-07-18	0			
3000007054	DIST	02W	02	CC-F13	0	2019-07-19	2019-07-19	0			
3000007055	DIST	02W	02	CC-F13	0	2019-07-22	2019-07-22	0			
3000007056	DIST	02W	02	CC-F13	0	2019-07-23	2019-07-23	0			
3000007057	DIST	02W	02	CC-F13	0	2019-07-24	2019-07-24	0			
3000007058	DIST	02W	02	CC-F13	0	2019-07-25	2019-07-25	0			
3000007059	DIST	02W	02	CC-F13	0	2019-07-26	2019-07-26	0			
3000007060	DIST	02W	02	CC-F13	750	2019-07-29	2019-07-29	0			
3000007061	DIST	02W	02	CC-F13	750	2019-07-30	2019-07-30	0			
3000007062	DIST	02W	02	CC-F13	750	2019-07-31	2019-07-31	0			
3000007063	DIST	02W	02	CC-F13	750	2019-08-01	2019-08-01	0			
3000007064	DIST	02W	02	CC-F13	750	2019-08-02	2019-08-02	0			
3000007065	DIST	02W	02	CC-F13	750	2019-08-05	2019-08-05	0			
3000007066	DIST	02W	02	CC-F13	750	2019-08-06	2019-08-06	0			
3000007067	DIST	02W	02	CC-F13	750	2019-08-07	2019-08-07	0			
3000007068	DIST	02W	02	CC-F13	750	2019-08-08	2019-08-08	0			
3000007069	DIST	02W	02	CC-F13	750	2019-08-09	2019-08-09	0			
3000007070	DIST	02W	02	CC-F13	750	2019-08-12	2019-08-12	0			
3000007071	DIST	02W	02	CC-F13	750	2019-08-13	2019-08-13	0			
3000007072	DIST	02W	02	CC-F13	750	2019-08-14	2019-08-14	0			
3000007073	DIST	02W	02	CC-F13	750	2019-08-15	2019-08-15	0			
3000007074	DIST	02W	02	CC-F13	750	2019-08-16	2019-08-16	0			
3000007075	DIST	02W	02	CC-F13	750	2019-08-19	2019-08-19	0			
3000007076	DIST	02W	02	CC-F13	750	2019-08-20	2019-08-20	0			
3000007077	DIST	02W	02	CC-F13	750	2019-08-21	2019-08-21	0			
3000007078	DIST	02W	02	CC-F13	750	2019-08-22	2019-08-22	0			
3000007079	DIST	02W	02	CC-F13	750	2019-08-23	2019-08-23	0			
3000007080	DIST	02W	02	CC-F13	0	2019-08-26	2019-08-26	0			
3000007081	DIST	02W	02	CC-F13	0	2019-08-27	2019-08-27	0			
3000007082	DIST	02W	02	CC-F13	0	2019-08-28	2019-08-28	0			
3000007083	DIST	02W	02	CC-F13	0	2019-08-29	2019-08-29	0			
3000007084	DIST	02W	02	CC-F13	0	2019-08-30	2019-08-30	0			
3000007085	DIST	02W	02	CC-F13	0	2019-09-02	2019-09-02	0			
3000007086	DIST	02W	02	CC-F13	0	2019-09-03	2019-09-03	0			
3000007087	DIST	02W	02	CC-F13	0	2019-09-04	2019-09-04	0			
3000007088	DIST	02W	02	CC-F13	0	2019-09-05	2019-09-05	0			
3000007089	DIST	02W	02	CC-F13	0	2019-09-06	2019-09-06	0			
3000007090	DIST	02W	02	CC-F13	750	2019-09-09	2019-09-09	0			
3000007091	DIST	02W	02	CC-F13	750	2019-09-10	2019-09-10	0			
3000007092	DIST	02W	02	CC-F13	750	2019-09-11	2019-09-11	0			
3000007093	DIST	02W	02	CC-F13	750	2019-09-12	2019-09-12	0			
3000007094	DIST	02W	02	CC-F13	750	2019-09-13	2019-09-13	0			
3000007095	DIST	02W	02	CC-F13	750	2019-09-16	2019-09-16	0			
